"TrapID","TrapType","EntryID","Status","InitialBait","Rebaited","BaitType","BaitDetails","Strikes","SpeciesCaught","PB","Mayo"
15453128,"DOC 200",18591855,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7532210,"D-Rat",18591863,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17723482,"DOC 200",18592161,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8863973,"D-Rat",18595962,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532434,"DOC 200",18596465,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
13243413,"DOC 200",18596592,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8863885,"D-Rat",18596777,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13243324,"Trapinator",18597471,"Still set, bait bad","Possum Dough","Yes","Smooth, Mayo",NA,0,"None",FALSE,TRUE
18597465,"D-Rat",18597468,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7558389,"DOC 200",18598021,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
10252878,"DOC 250",18598019,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7558457,"DOC 200",18598023,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
18598068,"DOC 250",18598071,"Still set, bait bad",NA,"Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7504719,"DOC 200",18599219,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13299741,"DOC 200",18599544,"Still set, bait bad","Fresh Rabbit, Peanut butter, Salmon","Yes","Lure-it Salmon Spray, Fresh Rabbit, Mayo",NA,0,"None",FALSE,TRUE
10205711,"DOC 200",18600033,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13242063,"D-Rat",18600207,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13243331,"DOC 200",18600247,"Still set, bait bad","Peanut butter, Fresh Rabbit, Salmon","Yes","Smooth, Mayo",NA,0,"None",FALSE,TRUE
13243331,"DOC 200",18600312,"Still set, bait bad","Smooth, Mayo","Yes","Mayo, Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,TRUE
13241938,"D-Rat",18600649,"Still set, bait bad","Peanut butter","Yes","Mayo, Peanut butter",NA,0,"None",TRUE,TRUE
7443228,"DOC 200",18600998,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532755,"D-Rat",18601354,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
10205653,"DOC 200",18601347,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat - Norway",TRUE,FALSE
10653068,"DOC 200",18601352,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15221609,"DOC 200",18649363,"Sprung","Mayo, Fresh Rabbit, Peanut butter","Yes","Peanut butter, Salmon",NA,1,"Weasel",TRUE,FALSE
7445489,"DOC 200",18680775,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter, Mayo, Lure-it Salmon Spray",NA,1,"Hedgehog",TRUE,TRUE
16449565,"DOC 200",18680780,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16449564,"DOC 200",18680871,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16372737,"D-Rat",18680891,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16373753,"D-Rat",18681000,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445462,"DOC 200",18686178,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter, Mayo, Lure-it Salmon Spray",NA,0,"None",TRUE,TRUE
16449563,"DOC 200",18681674,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16118451,"DOC 250",18681546,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Mayo, Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,TRUE
16375567,"D-Rat",18681676,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16375567,"D-Rat",18681678,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7444094,"DOC 200",18686180,"Sprung","None","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat",TRUE,FALSE
16449562,"DOC 200",18681715,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Mouse",TRUE,FALSE
15743854,"DOC 250",18682008,"Sprung","Fresh Rabbit, Peanut butter","Yes","Mayo, Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,1,"Mouse",TRUE,TRUE
8711024,"D-Rat",18682211,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
16375954,"D-Rat",18682219,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16376672,"D-Rat",18682683,"Sprung","Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,1,"Mouse",TRUE,FALSE
7444188,"DOC 200",18682742,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7921376,"DOC 250",18682851,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16376672,"D-Rat",18682853,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16900287,"D-Rat",18686182,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16118106,"DOC 200",18683026,"Sprung","None","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,1,"Mouse",TRUE,FALSE
7295954,"Trapinator",18686183,"Still set, bait bad","Possum Dough","Yes","Smooth, Mayo",NA,0,"None",FALSE,TRUE
8709046,"D-Rat",18683831,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449547,"DOC 200",18684405,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
16449576,"D-Rat",18684865,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449542,"DOC 200",18684971,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16449573,"D-Rat",18685191,"Sprung","Peanut butter","Yes","Smooth, Peanut butter",NA,1,"Rat",TRUE,FALSE
16449481,"DOC 200",18685497,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat",TRUE,FALSE
16449569,"D-Rat",18685625,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16375462,"Trapinator",18685643,"Still set, bait bad","Smooth, Possum Dough, Mayo","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443598,"DOC 200",18685717,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449476,"DOC 200",18685758,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat",TRUE,FALSE
8709178,"D-Rat",18685787,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8711635,"D-Rat",18685836,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
16449566,"D-Rat",18685866,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7731139,"DOC 200",18685885,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit, Lure-it Salmon Spray",NA,0,"None",TRUE,FALSE
15773596,"D-Rat",18686209,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7916170,"DOC 250",18686289,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16630760,"DOC 200",18686281,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
8711883,"D-Rat",18686413,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16635701,"D-Rat",18686644,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443171,"DOC 200",18686658,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit",NA,1,"Mouse",TRUE,FALSE
7532455,"D-Rat",18686919,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630755,"D-Rat",18687007,"Sprung","Peanut butter","Yes","Peanut butter","Blazed",0,"None",TRUE,FALSE
16636212,"DOC 200",18688578,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit, Salmon",NA,1,"Mouse",TRUE,FALSE
7532675,"D-Rat",18689960,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7532755,"D-Rat",18690829,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16769476,"D-Rat",18691776,"Still set, bait bad","Peanut butter","Yes","Peanut butter","Blazed",0,"None",TRUE,FALSE
7443474,"DOC 200",18692167,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Salmon oil, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532757,"D-Rat",18692194,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7292881,"DOC 200",18692583,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit, Salmon oil",NA,0,"None",TRUE,FALSE
7532819,"D-Rat",18694386,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630745,"DOC 200",18694707,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Smooth, Fresh Rabbit, Peanut butter, Salmon",NA,0,"None",TRUE,FALSE
7302788,"DOC 200",18698117,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532915,"D-Rat",18694829,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8857201,"D-Rat",18698118,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16630641,"DOC 200",18694905,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter, Salmon",NA,1,"Rat - Ship",TRUE,FALSE
7532966,"D-Rat",18695420,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8711268,"D-Rat",18696444,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8857390,"D-Rat",18698122,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711387,"D-Rat",18698054,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8858489,"D-Rat",18698123,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16734304,"D-Rat",18698124,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719778,"D-Rat",18698633,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711457,"D-Rat",18698645,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8718412,"D-Rat",18698684,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16740268,"DOC 200",18698683,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532990,"D-Rat",18698693,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16129046,"D-Rat",18698741,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16740269,"DOC 200",18698914,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16740272,"D-Rat",18698915,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16289140,"D-Rat",18698943,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16740273,"D-Rat",18698990,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16740274,"DOC 200",18699587,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Smooth, Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16740275,"D-Rat",18699740,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719795,"D-Rat",19282829,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16288760,"D-Rat",18699817,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16288989,"D-Rat",18699815,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16734389,"DOC 200",19282828,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16734518,"D-Rat",19282830,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16740277,"DOC 200",18699816,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16734518,"D-Rat",19282831,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16734520,"DOC 200",19282833,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,1,"Rat",TRUE,FALSE
8719795,"D-Rat",19282836,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16734389,"DOC 200",19282835,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16734518,"D-Rat",19282837,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16734520,"DOC 200",19282839,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat",TRUE,FALSE
17677000,"D-Rat",18790943,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17679034,"D-Rat",18791107,"Still set, bait bad","Smooth","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17685439,"D-Rat",18791179,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17670411,"DOC 200",18791182,"Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,1,"Mouse",TRUE,FALSE
17684514,"D-Rat",18791217,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17684672,"D-Rat",18791257,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
17688615,"D-Rat",18791298,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442648,"DOC 200",18791968,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7442767,"DOC 200",18792104,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
17223688,"DOC 200",18792266,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
17684335,"D-Rat",18792643,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17670406,"DOC 200",18792680,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
17685143,"D-Rat",18792808,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17648613,"DOC 200",18792883,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
17670409,"DOC 200",18792946,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,1,"Mouse",TRUE,FALSE
7532049,"DOC 200",18793110,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8863675,"D-Rat",18793115,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17680946,"D-Rat",18793175,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17687772,"D-Rat",18793452,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
17670410,"DOC 200",18793548,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
17686378,"D-Rat",18793635,"Sprung","Smooth","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17670408,"DOC 200",18793692,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7532043,"DOC 200",18793874,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532003,"DOC 200",18793877,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
15453128,"DOC 200",18794041,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15453241,"D-Rat",18794114,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531999,"DOC 200",18794252,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
15244353,"D-Rat",18794249,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17717868,"DOC 200",18794299,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
17719633,"DOC 200",18794453,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat",TRUE,FALSE
17723482,"DOC 200",18794548,"Sprung","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,1,"Mouse",TRUE,FALSE
7917275,"D-Rat",18794560,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917284,"D-Rat",18794554,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13307503,"D-Rat",18794579,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
13411344,"DOC 200",18794995,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13411002,"DOC 200",18795627,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13410234,"DOC 200",18795629,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7916663,"D-Rat",18795661,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8860114,"D-Rat",19282946,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13410242,"DOC 200",18795933,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13410352,"D-Rat",18795953,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8864011,"D-Rat",18796372,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7249374,"DOC 200",18796387,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8859071,"D-Rat",18796419,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13412027,"D-Rat",19282952,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8856540,"D-Rat",18796842,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
15737376,"DOC 200",18796965,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8863973,"D-Rat",18796973,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7915342,"DOC 250",19282955,"Still set, bait bad","None","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
13308177,"DOC 200",18797160,"Still set, bait bad","Salmon oil, Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7532434,"DOC 200",18797262,"Still set, bait bad","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13243413,"DOC 200",18797402,"Still set, bait bad","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8863885,"D-Rat",18797795,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
18598068,"DOC 250",18797796,"Still set, bait bad","Peanut butter, Lure-it Salmon Spray, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
18597465,"D-Rat",18797803,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
18708755,"D-Rat",18797949,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7913625,"DOC 250",18799166,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7915342,"DOC 250",18799172,"Still set, bait bad","Peanut butter, Fresh meat","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8859174,"D-Rat",18799185,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8860114,"D-Rat",18799184,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13412027,"D-Rat",18799187,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531222,"D-Rat",19282960,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8864154,"D-Rat",19282962,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531145,"DOC 200",19282964,"Still set, bait bad","Peanut butter, Salmon oil, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7531555,"D-Rat",19282965,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13407456,"DOC 200",19282966,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7531532,"DOC 200",19282969,"Sprung","Peanut butter, Fresh Rabbit, Salmon oil","Yes","Fresh Rabbit, Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7532216,"D-Rat",19282970,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
14569695,"DOC 200",18827194,"Still set, bait bad","Salmon oil, Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7531619,"DOC 200",19282971,"Still set, bait bad","Possum Dough","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
13242898,"DOC 200",19282974,"Still set, bait bad","Peanut butter, Salmon oil, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13409550,"D-Rat",18828387,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13569621,"DOC 250",19282976,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Mouse",TRUE,FALSE
13307061,"DOC 200",19282977,"Still set, bait bad","Peanut butter, Salmon oil, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13243130,"DOC 200",19282980,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
18914577,"Leg hold trap",18914935,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15929708,"D-Rat",19282992,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
17583799,"DOC 200",19282993,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8398157,"D-Rat",19282997,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16287970,"D-Rat",19282996,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398174,"DOC 200",19282999,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8398326,"D-Rat",19283001,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8398342,"DOC 200",19283000,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16289307,"D-Rat",19283009,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
